LAT;-29,11099;;;;;;;;
LONG;-51,40176;;;;;;;;
;Temperatura do Ar [°C];Ponto de orvalho [°C];Radiação Solar [W/m2];Umidade Relativa do Ar [%];Precipitação [mm];Molhamento Foliar [min];Velocidade do Vento [m/s];Bateria [mV];Daily ET0 [mm]
Data/Horário;avg;avg;avg;avg;sum;time;avg;last;
2020-01-10 08:00:00;23,47;19,3;53;78,46;0;0;0,2;6738;
2020-01-10 07:00:00;21,07;19,5;19;91,84;0;0;0,2;6660;
2020-01-10 06:00:00;20,53;20;0;97,81;0;0;0,5;6600;
2020-01-10 05:00:00;20,49;20,4;0;100;0;0;0,3;6600;
2020-01-10 04:00:00;20,81;20,7;0;100;0;60;0,2;6610;
2020-01-10 03:00:00;20,81;20,7;0;100;0;60;0,4;6620;
2020-01-10 02:00:00;20,51;20,4;0;99,85;1;60;1;6630;
2020-01-10 01:00:00;20,47;20,3;0;99,76;0,4;60;0,9;6630;
2020-01-10 00:00:00;20,81;20,7;0;100;0,2;60;1,4;6640;4,7
2020-01-09 23:00:00;21,69;21,6;0;99,97;4,8;60;0,7;6640;
2020-01-09 22:00:00;23,21;21,2;0;89,74;3,6;55;0,3;6640;
2020-01-09 21:00:00;26,08;19,7;0;68,56;0;0;0,4;6640;
2020-01-09 20:00:00;27,2;19,2;0;62,38;0;0;0,3;6660;
2020-01-09 19:00:00;27,35;17,7;47;56,51;0;5;0,3;6776;
2020-01-09 18:00:00;30,78;18,5;144;48,86;0;0;0,5;6952;
2020-01-09 17:00:00;32,88;19;304;44,81;0;0;0,5;6962;
2020-01-09 16:00:00;34,77;18,1;474;38,46;0;0;0,5;6962;
2020-01-09 15:00:00;35,62;18,2;951;36,76;0;0;0,8;6972;
2020-01-09 14:00:00;33,54;19,2;803;43,64;0;0;0,8;6972;
2020-01-09 13:00:00;31,86;20,3;682;51,1;0;0;0,9;6972;
2020-01-09 12:00:00;31,16;21,1;989;55,96;0;0;1,2;6972;
2020-01-09 11:00:00;29,38;21,1;796;61,88;0;0;1,1;6972;
2020-01-09 10:00:00;27,56;20,5;472;66,29;0;0;0,4;6972;
2020-01-09 09:00:00;26,05;20,1;208;70,81;0;0;0,2;6844;
2020-01-09 08:00:00;23,01;19,6;43;82,4;0;0;0,1;6728;
2020-01-09 07:00:00;20,16;19,6;20;97,49;0;0;0;6668;
2020-01-09 06:00:00;19,61;19,1;0;98,17;0;0;0;6610;
2020-01-09 05:00:00;19,58;19;0;97,71;0;0;0,1;6600;
2020-01-09 04:00:00;19,72;18,9;0;96,04;0;0;0,2;6610;
2020-01-09 03:00:00;19,52;18,6;0;95,45;0;0;0;6620;
2020-01-09 02:00:00;19,88;18,2;0;91,15;0;0;0,2;6620;
2020-01-09 01:00:00;20,21;18;0;88,12;0;0;0,3;6630;
2020-01-09 00:00:00;20,51;18;0;86,19;0;0;0,6;6640;4,3
2020-01-08 23:00:00;20,86;18;0;84,75;0;0;0,5;6650;
2020-01-08 22:00:00;21,8;18,6;0;83,13;0;0;0,3;6650;
2020-01-08 21:00:00;22,95;19;0;79,34;0;0;0,2;6650;
2020-01-08 20:00:00;24,29;18,8;7;72,33;0;0;0,9;6698;
2020-01-08 19:00:00;26,06;18,7;107;64,96;0;0;0,9;6942;
2020-01-08 18:00:00;28,14;19,4;305;59,99;0;0;0,8;6972;
2020-01-08 17:00:00;29,65;19,6;513;55,55;0;0;0,8;6972;
2020-01-08 16:00:00;30,1;19,9;596;55,62;0;0;0,5;6972;
2020-01-08 15:00:00;30,23;20,3;788;56,48;0;0;0,6;6972;
2020-01-08 14:00:00;28,92;20,8;597;62,71;0;0;0,5;6982;
2020-01-08 13:00:00;29,49;20,3;534;58,8;0;0;0,2;6972;
2020-01-08 12:00:00;28,35;19,9;780;61,32;0;0;0,3;6972;
2020-01-08 11:00:00;27,31;20,2;726;66,4;0;0;0,4;6972;
2020-01-08 10:00:00;25,36;19,6;530;71,27;0;0;0,3;6982;
2020-01-08 09:00:00;23,45;18,9;240;76,91;0;0;0,3;6962;
2020-01-08 08:00:00;20,5;18,8;139;91,11;0;0;0,2;6904;
2020-01-08 07:00:00;18,34;18,3;46;100;0;0;0;6728;
2020-01-08 06:00:00;17,62;17,5;0;100;0;0;0;6610;
2020-01-08 05:00:00;17,59;17,5;0;100;0;0;0;6610;
2020-01-08 04:00:00;17,72;17,6;0;99,89;0;0;0;6610;
2020-01-08 03:00:00;18,08;17,7;0;98,56;0;0;0,1;6620;
2020-01-08 02:00:00;18,31;17,8;0;97,97;0;0;0;6630;
2020-01-08 01:00:00;18,97;17,8;0;94,07;0;0;0;6630;
2020-01-08 00:00:00;19,84;17,8;0;88,81;0;0;0,4;6640;4,5
2020-01-07 23:00:00;20,71;17,9;0;85,05;0;0;0,7;6640;
2020-01-07 22:00:00;21,51;17,7;0;79,97;0;0;0,6;6640;
2020-01-07 21:00:00;22,58;15,4;0;65,17;0;0;0,7;6650;
2020-01-07 20:00:00;23,65;14,2;0;56,4;0;0;0,3;6698;
2020-01-07 19:00:00;24,93;15,6;75;57,28;0;0;1;6962;
2020-01-07 18:00:00;26,92;17,2;267;56,08;0;0;0,9;6962;
2020-01-07 17:00:00;28,99;18,2;439;52,98;0;0;0,6;6972;
2020-01-07 16:00:00;28,18;18,6;441;56,95;0;0;0,7;6982;
2020-01-07 15:00:00;30,07;18,8;753;51,62;0;0;1;6972;
2020-01-07 14:00:00;29,44;19,6;690;56,24;0;0;0,7;6982;
2020-01-07 13:00:00;29,46;18,3;783;52,03;0;0;0,9;6982;
2020-01-07 12:00:00;28,85;19,1;871;56,65;0;0;1,2;6982;
2020-01-07 11:00:00;27,59;19,8;804;63,17;0;0;0,8;6972;
2020-01-07 10:00:00;25,68;19,5;657;69,55;0;0;0,6;6982;
2020-01-07 09:00:00;24,07;18,9;229;74,01;0;0;0;6894;
2020-01-07 08:00:00;21,28;18;80;82,79;0;0;0;6806;
2020-01-07 07:00:00;19,42;17,2;41;87,83;0;0;0;6678;
2020-01-07 06:00:00;19,18;16,8;0;87,2;0;0;0;6600;
2020-01-07 05:00:00;19,29;16,6;0;85,32;0;0;0;6610;
2020-01-07 04:00:00;19,6;16,4;0;82,69;0;0;0;6620;
2020-01-07 03:00:00;20,14;16,2;0;78,87;0;0;0;6620;
2020-01-07 02:00:00;20;16,1;0;78,97;0;0;0;6630;
2020-01-07 01:00:00;20,42;15,9;0;76,37;0;0;0;6630;
2020-01-07 00:00:00;20,75;15,9;0;74,8;0;0;0;6630;5,1
2020-01-06 23:00:00;21,8;15,9;0;70,17;0;0;0,2;6630;
2020-01-06 22:00:00;23,81;16,7;0;65,36;0;0;0,4;6640;
2020-01-06 21:00:00;25,15;17,5;0;63,37;0;0;0,1;6650;
2020-01-06 20:00:00;26,16;16,1;0;54,99;0;0;0;6678;
2020-01-06 19:00:00;28,37;15,5;66;46,5;0;0;0,2;6844;
2020-01-06 18:00:00;30,9;15;249;39,15;0;0;1;6884;
2020-01-06 17:00:00;32,79;15;573;34,94;0;0;1,3;6972;
2020-01-06 16:00:00;32,4;14,4;736;34,49;0;0;1,4;6982;
2020-01-06 15:00:00;32,43;15,2;770;36,33;0;0;1,4;6972;
2020-01-06 14:00:00;31;16,7;805;43;0;0;1;6972;
2020-01-06 13:00:00;30,46;17,6;801;46,97;0;0;1;6972;
2020-01-06 12:00:00;29,31;18,3;971;52,35;0;0;1,1;6972;
2020-01-06 11:00:00;27,04;18;851;58,6;0;0;1;6982;
2020-01-06 10:00:00;25,47;17,6;666;62,83;0;0;0,8;6982;
2020-01-06 09:00:00;23,7;17,5;216;69,08;0;0;0,4;6844;
2020-01-06 08:00:00;20,97;17,2;28;80,16;0;0;0,4;6698;
2020-01-06 07:00:00;18,47;17,3;15;93,51;0;0;0,1;6668;
2020-01-06 06:00:00;17,83;17,1;0;96,45;0;0;0;6620;
2020-01-06 05:00:00;17,99;16,8;0;93,88;0;0;0;6610;
2020-01-06 04:00:00;18,42;16,6;0;90,26;0;0;0;6620;
2020-01-06 03:00:00;19,55;16,3;0;82,64;0;0;0,7;6630;
2020-01-06 02:00:00;19,76;16,8;0;84,13;0;0;0,8;6630;
2020-01-06 01:00:00;20;17,2;0;84,93;0;0;0,6;6640;
2020-01-06 00:00:00;20,55;17,2;0;82,12;0;0;0,8;6640;5,1
2020-01-05 23:00:00;21,03;17,3;0;80,27;0;0;0,8;6640;
2020-01-05 22:00:00;21,43;17,4;0;78,96;0;0;0,6;6640;
2020-01-05 21:00:00;22,5;16,7;0;70,6;0;0;0,6;6640;
2020-01-05 20:00:00;24,67;13,6;0;51,06;0;0;0,4;6698;
2020-01-05 19:00:00;27,1;14,1;128;45,86;0;0;0,6;6884;
2020-01-05 18:00:00;28,96;15,3;320;44,28;0;0;0,4;6972;
2020-01-05 17:00:00;30,33;15,9;570;42,69;0;0;0,5;6972;
2020-01-05 16:00:00;30,64;17,4;719;46;0;0;0,4;6972;
2020-01-05 15:00:00;30,7;15,2;922;39,92;0;0;0,9;6972;
2020-01-05 14:00:00;29,92;15,6;929;42,69;0;0;0,4;6972;
2020-01-05 13:00:00;28,76;17;1077;49,73;0;0;0,6;6972;
2020-01-05 12:00:00;27,41;16,9;1007;53,62;0;0;0,5;6982;
2020-01-05 11:00:00;25,73;17,7;786;62,1;0;0;0,3;6982;
2020-01-05 10:00:00;23,83;17,5;685;68,64;0;0;0,4;6982;
2020-01-05 09:00:00;21,5;16,9;219;76,15;0;0;0,4;6854;
2020-01-05 08:00:00;19,45;16,2;22;82,87;0;0;0,2;6698;
2020-01-05 07:00:00;16,91;16,1;13;95,88;0;0;0;6668;
2020-01-05 06:00:00;16,09;15,8;0;99,07;0;0;0;6630;
2020-01-05 05:00:00;15,88;15,7;0;99,86;0;0;0;6620;
2020-01-05 04:00:00;15,8;15,6;0;99,55;0,2;0;0;6610;
2020-01-05 03:00:00;16,03;15,5;0;97,71;0;0;0;6620;
2020-01-05 02:00:00;16,24;15,6;0;96,75;0;0;0;6630;
2020-01-05 01:00:00;16,52;15,6;0;95,3;0;0;0,1;6640;
2020-01-05 00:00:00;16,96;16,1;0;95,47;0;0;0;6640;2,8
2020-01-04 23:00:00;17,26;16,7;0;97,87;0;0;0;6650;
2020-01-04 22:00:00;17,98;17,4;0;97,77;0;0;0;6640;
2020-01-04 21:00:00;18,78;18,6;0;99,74;0;0;0;6660;
2020-01-04 20:00:00;19,74;18,6;0;94;0;0;0,2;6718;
2020-01-04 19:00:00;21,61;18,9;129;85,27;0;0;0,2;6962;
2020-01-04 18:00:00;22,14;19,7;364;87,23;0;0;0,4;6972;
2020-01-04 17:00:00;19,06;18,7;252;98,9;0,2;45;0,7;6992;
2020-01-04 16:00:00;18,27;18,2;63;99,96;0,2;60;0,8;6982;
2020-01-04 15:00:00;19,05;18,8;36;99,07;26,6;60;0,9;6982;
2020-01-04 14:00:00;23,57;18;172;72,39;1;20;0,5;6972;
2020-01-04 13:00:00;27,23;16,9;720;53,84;0;0;0,6;6972;
2020-01-04 12:00:00;24,6;16,5;474;61,62;0;0;0,4;6982;
2020-01-04 11:00:00;23,97;16,2;419;62,81;0;0;0,5;6982;
2020-01-04 10:00:00;23,29;16;519;64,57;0;0;0,5;6982;
2020-01-04 09:00:00;20,65;15,6;300;73,79;0;0;0,6;6982;
2020-01-04 08:00:00;18,76;15,3;120;81,23;0;0;0,5;6864;
2020-01-04 07:00:00;16,55;15,7;23;95,63;0;0;0,2;6708;
2020-01-04 06:00:00;15,88;15,3;0;96,92;0;0;0;6640;
2020-01-04 05:00:00;16,15;15,7;0;98,17;0;0;0;6630;
2020-01-04 04:00:00;16,59;15,9;0;96,95;0;0;0;6640;
2020-01-04 03:00:00;16,96;16,1;0;95,48;0;0;0,1;6640;
2020-01-04 02:00:00;17,29;16,1;0;93,59;0;0;0,2;6650;
2020-01-04 01:00:00;17,64;16,3;0;92,59;0;0;0,4;6650;
2020-01-04 00:00:00;17,88;16,4;0;91,89;0;0;0,3;6650;4,4
2020-01-03 23:00:00;18;16,7;0;93,07;0;0;0,4;6660;
2020-01-03 22:00:00;17,52;16,7;0;95,56;0;0;0,6;6650;
2020-01-03 21:00:00;17,78;16,6;0;93,65;0;0;0,9;6650;
2020-01-03 20:00:00;18,36;16,4;0;89,18;0;0;1,8;6708;
2020-01-03 19:00:00;19,77;16,5;100;82,24;0;0;1,6;6884;
2020-01-03 18:00:00;20,99;17,1;243;79,57;0;25;1,4;6972;
2020-01-03 17:00:00;23,11;16,7;495;68,59;0;10;1,5;6972;
2020-01-03 16:00:00;24,46;16,7;708;62,73;0;0;1,7;6982;
2020-01-03 15:00:00;24,37;16,7;692;63,36;0;0;1,5;6982;
2020-01-03 14:00:00;25,06;16,2;958;59,03;0;0;1,5;6982;
2020-01-03 13:00:00;24,99;16,1;660;58,74;0;0;1,1;6982;
2020-01-03 12:00:00;23,62;16,2;971;64,24;0;0;1,3;6982;
2020-01-03 11:00:00;22,15;16,2;917;69,84;0;0;1,5;6992;
2020-01-03 10:00:00;20,42;16,2;402;77,98;0;0;0,8;6982;
2020-01-03 09:00:00;18,71;16,8;248;90,03;0,2;0;0,7;6982;
2020-01-03 08:00:00;17,55;16,7;138;95,77;0;0;0,6;6864;
2020-01-03 07:00:00;16,56;16,4;37;99,67;0;0;0,2;6698;
2020-01-03 06:00:00;15,48;15,4;0;100;0;0;0,1;6610;
2020-01-03 05:00:00;15,74;15,7;0;100;0;0;0,3;6590;
2020-01-03 04:00:00;15,85;15,8;0;100;0;0;0,4;6600;
2020-01-03 03:00:00;16,09;15,7;0;98,66;0;0;0,6;6620;
2020-01-03 02:00:00;16,28;15,8;0;98,04;0;0;0,9;6640;
2020-01-03 01:00:00;16,52;16,1;0;98,21;0;0;0,9;6640;
2020-01-03 00:00:00;16,64;15,9;0;96,3;0;0;0,3;6660;3,9
2020-01-02 23:00:00;17,36;16;0;92,77;0;0;0,7;6668;
2020-01-02 22:00:00;17,92;16,2;0;91,16;0;0;0,9;6668;
2020-01-02 21:00:00;18,03;16,6;0;92,47;0;0;1,1;6640;
2020-01-02 20:00:00;18,34;17,1;0;93,71;0;0;1;6688;
2020-01-02 19:00:00;19,77;17,4;89;86,91;0;0;1,2;6884;
2020-01-02 18:00:00;20,93;17;201;79,47;0;0;1,9;6972;
2020-01-02 17:00:00;21,48;17,1;291;77,05;0;0;1,8;6992;
2020-01-02 16:00:00;24,22;17,1;712;65,43;0;0;2;6982;
2020-01-02 15:00:00;24,97;17,9;513;65,78;0;0;1,2;6972;
2020-01-02 14:00:00;24,16;17,4;631;67,03;0;0;0,9;6982;
2020-01-02 13:00:00;23,89;16,8;729;65,63;0;0;1,2;6982;
2020-01-02 12:00:00;23,86;17,8;721;69,89;0;0;0,8;6982;
2020-01-02 11:00:00;22,38;17,4;649;74,18;0;0;1,3;6982;
2020-01-02 10:00:00;20,83;17;514;79,92;0;0;1,8;6992;
2020-01-02 09:00:00;19,4;17,9;326;92,16;0;0;1,1;6982;
2020-01-02 08:00:00;18,63;18,4;161;99,16;0;0;0,9;6904;
2020-01-02 07:00:00;18,24;18,2;39;100;0;5;0,4;6698;
2020-01-02 06:00:00;17,98;17,9;0;100;0;60;0,4;6610;
2020-01-02 05:00:00;18,23;18,1;0;100;0;60;0,3;6610;
2020-01-02 04:00:00;18,48;18,4;0;100;0,2;60;0,3;6620;
2020-01-02 03:00:00;18,81;18,7;0;100;0;60;0,3;6640;
2020-01-02 02:00:00;19,3;19,2;0;100;0;60;0,2;6650;
2020-01-02 01:00:00;19,6;19,5;0;100;0;60;0,5;6650;
2020-01-02 00:00:00;20,01;19,9;0;100;0,2;60;0,7;6650;3,8
2020-01-01 23:00:00;20,44;20,3;0;100;0;60;0,6;6650;
2020-01-01 22:00:00;20,63;20,5;0;100;0;60;1,3;6650;
2020-01-01 21:00:00;21,12;21;0;100;2,4;60;1,9;6650;
2020-01-01 20:00:00;22,37;21,8;0;97,57;0,2;30;1,3;6708;
2020-01-01 19:00:00;24,29;22,6;77;91,26;0;0;0;6826;
2020-01-01 18:00:00;24,87;22,4;179;87,28;0;0;0,4;6962;
2020-01-01 17:00:00;24,66;23,5;225;94,09;0;0;0,5;6982;
2020-01-01 16:00:00;24,8;24,1;409;96,97;0,4;60;0,3;6922;
2020-01-01 15:00:00;28,12;22,1;452;71,46;3,4;10;0,7;6914;
2020-01-01 14:00:00;28,58;23,1;764;73,67;0,2;50;0,6;6972;
2020-01-01 13:00:00;26,65;21,5;586;74,82;0,6;30;0,7;6982;
2020-01-01 12:00:00;29,33;21,7;880;64,66;0;0;1;6972;
2020-01-01 11:00:00;27,03;22,1;652;75,28;0;0;0,7;6982;
2020-01-01 10:00:00;25,4;22,4;555;84,51;0;0;0,3;6982;
2020-01-01 09:00:00;22,02;21,9;199;99,93;0;55;0;6922;
2020-01-01 08:00:00;21,08;21;103;100;0;60;0;6844;
2020-01-01 07:00:00;20,07;20;36;100;0;60;0;6698;
2020-01-01 06:00:00;19,88;19,8;0;100;0,2;60;0;6610;
2020-01-01 05:00:00;19,93;19,8;0;100;0;60;0;6600;
2020-01-01 04:00:00;19,97;19,9;0;100;0;60;0;6600;
2020-01-01 03:00:00;19,7;19,6;0;100;0;60;0;6600;
2020-01-01 02:00:00;19,67;19,6;0;100;0;60;0;6610;
2020-01-01 01:00:00;19,41;19,3;0;100;0;60;0;6620;
2020-01-01 00:00:00;19,66;19,6;0;100;0;60;0;6630;4,1
2019-12-31 23:00:00;19,99;19,9;0;100;0;60;0;6640;
2019-12-31 22:00:00;20,47;20,4;0;100;0;60;0;6640;
2019-12-31 21:00:00;20,71;20,6;0;100;0;60;0;6640;
2019-12-31 20:00:00;20,94;20,8;0;100;0,2;60;0;6640;
2019-12-31 19:00:00;20,96;20,9;0;100;1,4;60;0,1;6660;
2019-12-31 18:00:00;22,59;19,9;8;86,92;1,2;35;0,8;6728;
2019-12-31 17:00:00;25;19;118;70,49;0;10;0,2;6854;
2019-12-31 16:00:00;24,9;20,3;399;77,36;0,2;60;0,2;6972;
2019-12-31 15:00:00;25,18;17,8;72;65,94;0;20;2;6864;
2019-12-31 14:00:00;34,37;17,4;637;37,4;0;0;0,7;6962;
2019-12-31 13:00:00;34,55;18;985;38,46;0;0;1;6972;
2019-12-31 12:00:00;32,87;19,3;941;45,69;0;0;0,9;6972;
2019-12-31 11:00:00;30,85;19,7;801;52,47;0;0;0,7;6972;
2019-12-31 10:00:00;28,17;19,3;656;59,48;0;0;0,7;6982;
2019-12-31 09:00:00;25,71;18,7;262;66,3;0;0;0,7;6932;
2019-12-31 08:00:00;23,55;18,1;127;72,35;0;0;0,4;6904;
2019-12-31 07:00:00;21,44;17,4;71;78,86;0;0;0,1;6776;
2019-12-31 06:00:00;20,58;16,9;10;80,93;0;0;0;6630;
2019-12-31 05:00:00;20,81;17,1;0;80,16;0;0;0;6620;
2019-12-31 04:00:00;21,1;17,3;0;79,99;0;0;0;6630;
2019-12-31 03:00:00;21,8;17,3;0;76,35;0;0;0;6630;
2019-12-31 02:00:00;22,06;17,9;0;78,04;0;0;0;6640;
2019-12-31 01:00:00;22,58;18,6;0;79,1;0;0;0;6640;
2019-12-31 00:00:00;23,1;18,9;0;78,21;0;0;0;6630;5,2
2019-12-30 23:00:00;23,91;18,8;0;73,89;0;0;0;6640;
2019-12-30 22:00:00;25,36;18,1;0;65,02;0;0;0,3;6640;
2019-12-30 21:00:00;26,76;17,1;0;56,04;0;0;1,1;6640;
2019-12-30 20:00:00;27,9;17,3;0;53,6;0;0;1,4;6668;
2019-12-30 19:00:00;30,2;17,4;102;46,88;0;0;1,3;6796;
2019-12-30 18:00:00;33,08;16,2;321;37,08;0;0;0,7;6962;
2019-12-30 17:00:00;34,8;16,9;478;35,4;0;0;0,5;6972;
2019-12-30 16:00:00;34,08;17,7;372;38,67;0;0;0,3;6972;
2019-12-30 15:00:00;36,02;17,1;815;33,4;0;0;0,5;6962;
2019-12-30 14:00:00;36,24;16,5;931;31,83;0;0;0,6;6952;
2019-12-30 13:00:00;34,98;16,3;992;33,84;0;0;0,5;6972;
2019-12-30 12:00:00;33,28;17,2;957;39,3;0;0;0,4;6972;
2019-12-30 11:00:00;30,57;18,4;852;49,44;0;0;0,4;6972;
2019-12-30 10:00:00;28,06;19,6;688;60,87;0;0;0,2;6972;
2019-12-30 09:00:00;25,8;19,4;243;68,57;0;0;0,3;6844;
2019-12-30 08:00:00;23,57;18,4;37;73,78;0;0;0,2;6708;
2019-12-30 07:00:00;20,71;18,6;21;88,56;0;0;0;6668;
2019-12-30 06:00:00;19,68;18,3;0;92,52;0;0;0;6620;
2019-12-30 05:00:00;19,89;18,9;0;95,15;0;0;0;6610;
2019-12-30 04:00:00;21,01;18,5;0;86,84;0;0;0;6620;
2019-12-30 03:00:00;22,21;17,9;0;77,27;0;0;0;6630;
2019-12-30 02:00:00;22,45;18,6;0;80,09;0;0;0;6630;
2019-12-30 01:00:00;23,34;18,8;0;76,61;0;0;0;6640;
2019-12-30 00:00:00;24,48;18,8;0;71,39;0;0;0;6630;5,2
2019-12-29 23:00:00;25,26;17,5;0;63,35;0;0;0;6640;
2019-12-29 22:00:00;27,15;16,2;0;51,83;0;0;0,7;6640;
2019-12-29 21:00:00;28,03;14,5;0;44,36;0;0;0,8;6650;
2019-12-29 20:00:00;28,92;14,8;0;43,12;0;0;0,3;6678;
2019-12-29 19:00:00;31,03;14,6;123;37,68;0;0;1,2;6844;
2019-12-29 18:00:00;32,94;15,5;329;35,75;0;0;1;6962;
2019-12-29 17:00:00;34,27;17,4;529;37,34;0;0;0,8;6972;
2019-12-29 16:00:00;33,89;17,6;501;38,64;0;0;0,9;6972;
2019-12-29 15:00:00;36,63;17,4;762;32,92;0;0;0,4;6962;
2019-12-29 14:00:00;36,13;17,2;990;33,45;0;0;0,5;6972;
2019-12-29 13:00:00;33,82;18,6;821;41,69;0;0;0,4;6972;
2019-12-29 12:00:00;32,16;19,8;819;49,2;0;0;0,5;6972;
2019-12-29 11:00:00;29,89;19,9;803;55,91;0;0;0,6;6972;
2019-12-29 10:00:00;28,26;19,4;605;59,91;0;0;0,5;6972;
2019-12-29 09:00:00;25,83;18,9;254;66,37;0;0;0,5;6874;
2019-12-29 08:00:00;23,82;18,4;44;72,83;0;0;0,3;6738;
2019-12-29 07:00:00;21,73;17,7;28;79,11;0;0;0,2;6688;
2019-12-29 06:00:00;21,13;17,2;0;79,04;0;0;0,1;6620;
2019-12-29 05:00:00;21,28;16,8;0;76,75;0;0;0;6610;
2019-12-29 04:00:00;22,13;16,3;0;70,56;0;0;0;6610;
2019-12-29 03:00:00;22,58;15,9;0;67,07;0;0;0;6630;
2019-12-29 02:00:00;22,41;15,7;0;66,83;0;0;0;6630;
2019-12-29 01:00:00;23,56;16,6;0;65,71;0;0;0;6640;
2019-12-29 00:00:00;24,85;17,7;0;65,25;0;0;0;6640;5,7
2019-12-28 23:00:00;26,1;17;0;58,27;0;0;0,1;6650;
2019-12-28 22:00:00;27,04;17,3;0;55,99;0;0;0,1;6650;
2019-12-28 21:00:00;28,6;17,1;0;50,43;0;0;1;6650;
2019-12-28 20:00:00;29,91;14,3;0;39,29;0;0;1,1;6660;
2019-12-28 19:00:00;32,48;14,3;99;34,12;0;0;0,4;6766;
2019-12-28 18:00:00;34,84;14,4;298;29,93;0;0;0,5;6952;
2019-12-28 17:00:00;37,2;14,2;546;26,29;0;0;0,2;6962;
2019-12-28 16:00:00;36,37;13,3;719;25,61;0;0;0,6;6972;
2019-12-28 15:00:00;36,69;13,7;880;26,05;0;0;0,5;6972;
2019-12-28 14:00:00;35,6;14,7;979;29,63;0;0;0,7;6972;
2019-12-28 13:00:00;33,31;15;999;33,89;0;0;0,8;6972;
2019-12-28 12:00:00;31,88;14,8;964;36,44;0;0;0,6;6972;
2019-12-28 11:00:00;29,67;15,5;858;43,15;0;0;0,6;6982;
2019-12-28 10:00:00;27,13;15,7;695;50,49;0;0;0,6;6972;
2019-12-28 09:00:00;24,46;15,8;255;59,63;0;0;0,8;6864;
2019-12-28 08:00:00;22,46;16,8;38;71,19;0;0;0,7;6708;
2019-12-28 07:00:00;20,62;17,6;26;83,94;0;0;0,4;6668;
2019-12-28 06:00:00;20,31;17,8;0;86,59;0;0;0,4;6620;
2019-12-28 05:00:00;20,99;17,7;0;82,12;0;0;0,6;6610;
2019-12-28 04:00:00;21,59;17,2;0;77,08;0;0;0,4;6610;
2019-12-28 03:00:00;22,19;16,8;0;72,51;0;0;0,3;6610;
2019-12-28 02:00:00;22,58;16,3;0;68,63;0;0;0,2;6630;
2019-12-28 01:00:00;23,49;15,3;0;60,97;0;0;0,1;6630;
2019-12-28 00:00:00;24,24;14,7;0;55,79;0;0;0,2;6640;5,8
2019-12-27 23:00:00;25,51;14,5;0;51,49;0;0;0,5;6640;
2019-12-27 22:00:00;26,48;16,4;0;54,7;0;0;0,2;6650;
2019-12-27 21:00:00;28,27;16,1;0;48,3;0;0;1;6650;
2019-12-27 20:00:00;29,63;14,7;0;41,16;0;0;1,1;6660;
2019-12-27 19:00:00;31,02;14,1;69;36,43;0;0;0,8;6786;
2019-12-27 18:00:00;32,52;15,1;209;35,95;0;0;0,9;6884;
2019-12-27 17:00:00;34,93;17,3;551;35,87;0;0;0,8;6972;
2019-12-27 16:00:00;36,52;15,6;771;29,68;0;0;0,5;6972;
2019-12-27 15:00:00;36,14;14,2;896;27,79;0;0;0,4;6972;
2019-12-27 14:00:00;35,37;15,5;983;31,32;0;0;0,9;6972;
2019-12-27 13:00:00;33,88;16;986;35,33;0;0;0,9;6972;
2019-12-27 12:00:00;32,35;17,4;950;41,92;0;0;0,8;6972;
2019-12-27 11:00:00;30,64;17,6;844;46,72;0;0;0,5;6972;
2019-12-27 10:00:00;27,87;17,5;684;53,97;0;0;0,6;6972;
2019-12-27 09:00:00;25,62;17,4;262;61,6;0;0;0,5;6874;
2019-12-27 08:00:00;23,71;17;44;66,78;0;0;0,5;6738;
2019-12-27 07:00:00;21,93;16;30;69,71;0;0;0,3;6688;
2019-12-27 06:00:00;21,59;15;0;67,31;0;0;0,3;6630;
2019-12-27 05:00:00;22,25;13,9;0;60,05;0;0;0,2;6620;
2019-12-27 04:00:00;22,93;12,9;0;53,82;0;0;0,4;6620;
2019-12-27 03:00:00;23,65;12,7;0;50,84;0;0;1;6630;
2019-12-27 02:00:00;23,9;12,4;0;49,29;0;0;0,8;6630;
2019-12-27 01:00:00;24,22;12,6;0;49,06;0;0;0,5;6640;
2019-12-27 00:00:00;24,55;13,3;0;50,17;0;0;0,9;6640;5,6
2019-12-26 23:00:00;25,18;13,2;0;48,35;0;0;0,8;6640;
2019-12-26 22:00:00;25,87;16,5;0;57,06;0;0;0,3;6640;
2019-12-26 21:00:00;26,79;18,5;0;61,15;0;0;0,9;6640;
2019-12-26 20:00:00;27,71;18,8;0;59,18;0;0;1,5;6660;
2019-12-26 19:00:00;29,39;16,5;56;46,71;0;0;1;6748;
2019-12-26 18:00:00;31,3;15,9;195;40,03;0;0;0,9;6962;
2019-12-26 17:00:00;34,69;16,1;450;33,69;0;0;0,3;6962;
2019-12-26 16:00:00;35,89;14,8;742;29,15;0;0;0,5;6972;
2019-12-26 15:00:00;35,62;13,8;887;27,88;0;0;0,6;6972;
2019-12-26 14:00:00;35,07;14,2;1006;29,31;0;0;0,7;6972;
2019-12-26 13:00:00;33,95;13,5;1024;29,97;0;0;0,6;6972;
2019-12-26 12:00:00;32,18;17;960;41,24;0;0;0,7;6972;
2019-12-26 11:00:00;30,29;19;862;51,92;0;0;0,6;6972;
2019-12-26 10:00:00;28,16;19,2;698;59,05;0;0;0,6;6972;
2019-12-26 09:00:00;25,85;18,3;265;63,92;0;0;0,5;6844;
